Iter,Rosenbrock dimension 2,Rosenbrock dimension 5,Rosenbrock dimension 10,Rosenbrock dimension 20,Michalewics dimension 2,Michalewics dimension 5,Michalewics dimension 10,Michalewics dimension 20,Schwefels dimension 2,Schwefels dimension 5,Schwefels dimension 10,Schwefels dimension 20,
62,3.925663574793256E-7,0.07242011767537461,0.3919997979605179,2.7465792169197267,-0.8013034100856654,-3.6278518881284723,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
63,3.925663574793256E-7,0.07242011767537461,0.39145369873298064,2.7458712535909626,-0.8013034100856654,-3.632638251985347,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
64,3.925663574793256E-7,0.07242011767537461,0.39115673680401725,2.744727234826793,-0.8013034100856654,-3.635867114971301,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
65,3.925663574793256E-7,0.07242011767537461,0.39097541320411405,2.743724513056882,-0.8013034100856654,-3.636276319248354,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
66,3.925663574793256E-7,0.07242011767537461,0.3900549878942463,2.7424028690750917,-0.8013034100856654,-3.6370837830372733,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
67,3.925663574793256E-7,0.07242011767537461,0.3895249767977985,2.740525988187578,-0.8013034100856654,-3.637403026306287,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
68,3.925663574793256E-7,0.07242011767537461,0.38849462261412404,2.7396123212912373,-0.8013034100856654,-3.637403026306287,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
69,3.925663574793256E-7,0.07242011767537461,0.3876687124760098,2.738962695528096,-0.8013034100856654,-3.637403026306287,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
70,3.925663574793256E-7,0.07242011767537461,0.387124510082221,2.737790668407232,-0.8013034100856654,-3.637403026306287,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
71,3.925663574793256E-7,0.07242011767537461,0.38674494361082,2.736938858627185,-0.8013034100856659,-3.637403026306287,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
72,3.925663574793256E-7,0.07242011767537461,0.3859107199514444,2.7359897977477394,-0.8013034100856659,-3.637403026306287,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
73,3.925663574793256E-7,0.07242011767537461,0.3849912094095318,2.7347668383793735,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
74,3.925663574793256E-7,0.07242011767537461,0.3846983405977149,2.7336846111097413,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
75,3.925663574793256E-7,0.07242011767537461,0.3841442447559575,2.7331320713668488,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
76,3.925663574793256E-7,0.07242011767537461,0.3839088138583249,2.732286378362099,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
77,3.925663574793256E-7,0.07242011767537461,0.38349606295389194,2.731789954187885,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
78,3.925663574793256E-7,0.07242011767537461,0.3834237771567378,2.7309638262598757,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
79,3.925663574793256E-7,0.07242011767537461,0.38270055115432083,2.7303392198895047,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
80,3.925663574793256E-7,0.07242011767537461,0.3820808864305749,2.729918792971171,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
81,3.925663574793256E-7,0.07242011767537461,0.382058263480137,2.729104634416558,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
82,3.925663574793256E-7,0.07242011767537461,0.38129997282241374,2.728107533162813,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
83,3.925663574793256E-7,0.07242011767537461,0.3804856505164896,2.7273888202831773,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
84,3.925663574793256E-7,0.07242011767537461,0.3798447777680936,2.726527276158185,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
85,3.925663574793256E-7,0.07242011767537461,0.3796164805465073,2.7258590153469293,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
86,3.925663574793256E-7,0.07242011767537461,0.3792639025293697,2.7253051610020695,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
87,3.925663574793256E-7,0.07242011767537461,0.3776094458847768,2.724295573769714,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
88,3.925663574793256E-7,0.07242011767537461,0.3748267834570253,2.723459864841807,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
89,3.925663574793256E-7,0.07242011767537461,0.36902216705223895,2.722974592245065,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
90,3.925663574793256E-7,0.07242011767537461,0.3586459319689134,2.7222935533015553,-0.8013034100856659,-3.6378037693724865,-6.154909590859423,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
91,3.925663574793256E-7,0.07242011767537461,0.3532796613891237,2.72171302666478,-0.8013034100856659,-3.6378037693724865,-6.155784254291883,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
92,3.925663574793256E-7,0.07242011767537461,0.3483126211526671,2.7209974948923774,-0.8013034100856659,-3.6378037693724865,-6.155784254291883,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
93,3.925663574793256E-7,0.07242011767537461,0.3460182325677836,2.7203695274526036,-0.8013034100856659,-3.6378037693724865,-6.155784254291883,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
94,3.925663574793256E-7,0.07242011767537461,0.34467105784619967,2.7196238922397966,-0.8013034100856659,-3.6378037693724865,-6.155784254291883,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
95,3.925663574793256E-7,0.07242011767537461,0.3434031416089154,2.719106967180255,-0.8013034100856659,-3.6378037693724865,-6.155784254291883,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
96,3.925663574793256E-7,0.07242011767537461,0.34180485225113466,2.7185496733760286,-0.8013034100856659,-3.6378037693724865,-6.157261561944625,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
97,3.925663574793256E-7,0.07242011767537461,0.33920951182371806,2.7180769980490544,-0.8013034100856659,-3.6378037693724865,-6.157261561944625,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
98,3.925663574793256E-7,0.07242011767537461,0.3382343407517034,2.7176079436374705,-0.8013034100856659,-3.6378037693724865,-6.1588655893515485,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
99,3.925663574793256E-7,0.07242011767537461,0.3375954768408509,2.716891298828961,-0.8013034100856659,-3.6378037693724865,-6.1588655893515485,-6.572212921794087,0.08262594262494283,8.662116254133181,1090.5454648809066,244.31567009945277,
100,3.925663574793256E-7,0.07242011767537461,0.337130526806334,2.7163706838076167,-0.8013034100856659,-3.6378037693724865,-6.1588655893515485,-6.572212921794087,0.08262594262494283,8.645618168037242,1090.5454648809066,244.31567009945277,
101,3.925663574793256E-7,0.07242011767537461,0.3368585277482827,2.715834249277615,-0.8013034100856659,-3.6378037693724865,-6.1588655893515485,-6.572212921794087,0.08262594262494283,8.645618168037242,1090.5454648809066,244.31567009945277,
102,3.925663574793256E-7,0.07242011767537461,0.33643300265574383,2.715471861697968,-0.8013034100856659,-3.6378037693724865,-6.1588655893515485,-6.572212921794087,0.08262594262494283,8.645618168037242,1090.5454648809066,244.31567009945277,
103,3.925663574793256E-7,0.07242011767537461,0.3355882721045014,2.7145456657981732,-0.8013034100856659,-3.6378037693724865,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.31567009945277,
104,3.925663574793256E-7,0.07242011767537461,0.3348737994834592,2.713866926500073,-0.8013034100856659,-3.637945801713531,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.31567009945277,
105,3.925663574793256E-7,0.07242011767537461,0.33413321837676685,2.7129530178744443,-0.8013034100856659,-3.637945801713531,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.31567009945277,
106,3.925663574793256E-7,0.07242011767537461,0.33377538595103695,2.7123099991096327,-0.8013034100856659,-3.637945801713531,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.31567009945277,
107,3.925663574793256E-7,0.07242011767537461,0.33360045518211096,2.7114335325427525,-0.8013034100856659,-3.637945801713531,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.31567009945277,
108,3.925663574793256E-7,0.07242011767537461,0.3327939041575451,2.7101340144551065,-0.8013034100856659,-3.637945801713531,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.31567009945277,
109,3.925663574793256E-7,0.07242011767537461,0.3326190131272952,2.708873803478949,-0.8013034100856659,-3.637945801713531,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.31567009945277,
110,3.925663574793256E-7,0.07242011767537461,0.331799205235457,2.70831390995811,-0.8013034100856659,-3.637945801713531,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.31567009945277,
111,3.925663574793256E-7,0.07242011767537461,0.33142097712059554,2.7074709469335643,-0.8013034100856659,-3.637945801713531,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.31567009945277,
112,3.925663574793256E-7,0.07242011767537461,0.33095733183620146,2.706727944370582,-0.8013034100856659,-3.637945801713531,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.31567009945277,
113,3.925663574793256E-7,0.07242011767537461,0.33004593730051807,2.705965579846261,-0.8013034100856659,-3.637945801713531,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.31567009945277,
114,3.925663574793256E-7,0.07242011767537461,0.32954039386403894,2.7050182232173925,-0.8013034100856659,-3.637945801713531,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.31567009945277,
115,3.925663574793256E-7,0.07242011767537461,0.32837078049749513,2.703479930291277,-0.8013034100856659,-3.637945801713531,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.30391928996147,
116,3.925663574793256E-7,0.07242011767537461,0.3260002882585445,2.7021808166253383,-0.8013034100861773,-3.6395543971414313,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.30391928996147,
117,3.925663574793256E-7,0.07242011767537461,0.3220146137789273,2.7016445954309463,-0.8013034100861773,-3.6395543971414313,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.30391928996147,
118,3.925663574793256E-7,0.07242011767537461,0.3180283826413941,2.7005707854825314,-0.8013034100861773,-3.6395543971414313,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.30391928996147,
119,3.925663574793256E-7,0.07242011767537461,0.31690899442495374,2.699470218281968,-0.8013034100861773,-3.6395543971414313,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.30391928996147,
120,3.925663574793256E-7,0.07242011767537461,0.31509406228245346,2.6982424031555827,-0.8013034100861773,-3.6395543971414313,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.30391928996147,
121,3.925663574793256E-7,0.07242011767537461,0.3147486604231198,2.6970343038496334,-0.8013034100861773,-3.6401318663483617,-6.1588655893515485,-6.577614719275017,0.08262594262494283,8.645618168037242,1090.5454648809066,244.30391928996147,
